cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed
UgwDE-q08oSS2b48j554AaABAg,"pencuri mati g akan tenang, sebb pertanggungan jawab itu harusss",2 minggu yang lalu,@MiaMia-bg9zi,UCwHbAVtlk4wIak_OclJq04Q,0,,https://yt3.ggpht.com/ytc/AIdro_nwz7pNQewIKsaPqNUV2gArZddtux2Bz4PT2JKj2zFi264=s88-c-k-c0x00ffffff-no-rj,False,False,1715107313.828005
UgwjGSlbFYEjrQ0N7rF4AaABAg,"Biasalah bea cukai, dengan banyak alasan barang disita..
Setelah itu dubawa pulang dibagi2 sama keluarga..
KPK Tolong cek rumah2 petugas bea cukai..
Karena banyak barang2 sitaan yg dibawa pulang dan ditimbun oleh oknum bea cukai..",2 minggu yang lalu,@alimansyur7318,UCvw8jVLT4v8L1R7NmOeoa3A,0,,https://yt3.ggpht.com/ytc/AIdro_lJnvzs2xUpKRbjLJvAjJgQDXshpTR4Ic7w86gwB9tebw=s88-c-k-c0x00ffffff-no-rj,False,False,1715107313.830045
UgwmPDltJLlVg_sE7A94AaABAg,Cuma teguran tidak ada tindakan yang memuaskan dari kementrian seperti ada kongkalikong 🤔,2 minggu yang lalu,@alikhaazarein,UCYK-FQvDQcSE9kOJ6PnicXQ,0,,https://yt3.ggpht.com/T_K-2uFXVIgopRLwVpnofA3Q8JSu2l0K3UH85jlmzlVNTZpkbJ5hQPOre9e5uPhIyJQZS-E1=s88-c-k-c0x00ffffff-no-rj,False,False,1715107313.834622
UgwO4SdlnmROX-I0yZJ4AaABAg,😂😂😂😂...beacukai sarang penyamun..,2 minggu yang lalu,@iwanridwan209,UC-ZIyS2S_VyQ2Cyj7sFNAYA,0,,https://yt3.ggpht.com/ytc/AIdro_nXmn5YMZIZZOXiQSnPGHbyXQPW74nKEI5R2eBUUs7JSVc=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.110597
UgyGIfb1y2Iqy2_4WGB4AaABAg,BUUUU.....LEBIH KE PERLAKUAN........,2 minggu yang lalu,@reva.jmaeran3479,UCcbycOC0lucZ4V6xWOqFSnw,0,,https://yt3.ggpht.com/9azw2wS27VaJkrVgiguE8nEDftShdPxzufEvy_5gKgsYwZB0Upr7xSbV_80ITQX8qd9-TKm5Qg=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.113604
UgxwnJb0puKnvNe9AQl4AaABAg,Bu Sri mulyani istri saya ngirim barang dari hokong sudah 1 bulan lebih belum datang,2 minggu yang lalu,@user-oo7gl5lw5r,UCCFPH1PX-xps1qV3jygScKA,0,,https://yt3.ggpht.com/ytc/AIdro_mBVNsGOPmaU5A11ntmIeNgKYqCDoujcui9IgUTGH76DIMXsWCfsYP1u5nTgQTXotUAtA=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.115304
Ugyx5Q4jK6FYBvD8BNp4AaABAg,Masa viral dulu bu..gmana nasibnya yang gak viral?,2 minggu yang lalu,@KEIZURRA_17,UCZ1zK7-SjupyuwOJ_kOHNnA,0,,https://yt3.ggpht.com/cCvRJaJeQL0KKpviyml2MMHYuxdKfaA9kiP1RNdTlMrKObfb0Zf6Oc-YmLVZvUsmbfD2Ee75=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.117657
UgyT__8T_HZQ9PmSN0d4AaABAg,"Mundur Bu, krn anda juga bersalah jika kinerja kementrian anda amburadul",2 minggu yang lalu,@stybgy2010,UC9-57RK59kNGpSHXJBOmz2w,0,,https://yt3.ggpht.com/ytc/AIdro_kmA3LEumggCzzETrS5bPIwjlSD7X6WcsO3HuzU4LUxIxs=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.120732
Ugz-ISVgYfo83bBIdxp4AaABAg,Klw gak viral gak bakal di proses,2 minggu yang lalu,@nurhidayat3219,UCq9xW7BIeMMwKtTlN82uk8w,0,,https://yt3.ggpht.com/ytc/AIdro_lMNkycN2YTjbz1lWI1cBTQvt8CVgT0Cboa4IlKuj-Aew=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.122733
Ugx2PxJp0P4xQToZI914AaABAg,Pada kejer setoran buat ...yang nyuruh dan buat peraturan siapa ya...?...😊...,2 minggu yang lalu,@apratama4556,UCS-QkHD-TNhG67pWGqMxPKg,0,,https://yt3.ggpht.com/ytc/AIdro_kuC2_JYtez7pD6Rj7JebbR9GLwIucgjOt3DT6uNXA=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.125254
Ugzq5HKAtqPbfz72bjt4AaABAg,Pada kejer setoran buat ...yang nyuruh dan buat peraturan siapa ya...?...😊...,2 minggu yang lalu,@apratama4556,UCS-QkHD-TNhG67pWGqMxPKg,0,,https://yt3.ggpht.com/ytc/AIdro_kuC2_JYtez7pD6Rj7JebbR9GLwIucgjOt3DT6uNXA=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.127537
UgxbZlvj3cd90PzNMFp4AaABAg,Semua kasus di indonesia baru di tindaklanjuti setelah VIRAL,2 minggu yang lalu,@suhadi2741,UCSkWJv835fquVwp787y17YQ,0,,https://yt3.ggpht.com/FXdaLf0OsmIBCu-SnD5306e0Jn0PUaT4WDKwE2HmcqdFrc8Y5g-b1PcHh8k1sO3DOR1fM1aof5Y=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.130558
Ugxd8hCOyutH2JXhAeV4AaABAg,Semoga ada perombakan sistem dan pegawainya agar kejadian serupa tidak terulang lagi,2 minggu yang lalu,@hanskucay85,UCjS3ErQZw0ECiLfjWFPtKVQ,0,,https://yt3.ggpht.com/ZvxcUxrNBQyMnL1ILx3yfZI6jPdhweGyS4N42hioXE434uOISWw1Ie58xGetl15j7C7mKB3IsQ=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.133472
UgzxznBpZeGWkFgXdxJ4AaABAg,"Keburu Viral
Gagal deh beli Rubicon
😂😂😂😂😂",2 minggu yang lalu,@user-ew5fw2hc6y,UCYjck6XzP_d9auKXL9_77wA,0,,https://yt3.ggpht.com/deggTTh8rHxgRbwAMi0qCpxTUBMmvF6XQscWTI4Oges_0ISjb4sD8oVm93Atgln1_YCVtdf02Q=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.137996
UgwLf7vFobpEyATMzrZ4AaABAg,"Dipecat ga bu,?? Iya dong ..iya dong, masa engga..",2 minggu yang lalu,@RayhaununurAisyah,UCspnZiDpLRZHoWDuuc2UzSQ,0,,https://yt3.ggpht.com/MSdQ2yuHy_qvZ6tabgpI1z_Qh-Gi8htAH4yB_2TiZdwysNMu3poj6aMLvulOWGQ4NxjD_Wgx5g=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.139823
UgzvYt763yZzd7RfkkJ4AaABAg,Mafia,2 minggu yang lalu,@user-yv4xq4mi1t,UC_CSrESgkL1i5rCN4CS1j4Q,0,,https://yt3.ggpht.com/ytc/AIdro_lm_zOZN6FVCMC9XEgozZJNxopPmyd0qspJwRJFxH0emdOvBN8EgbvmEsBy4G2A8EPFaA=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.141952
Ugw5vDG7Er0TuesRkUB4AaABAg,Kpk siap2 kerja keras lg nih...?,2 minggu yang lalu,@adisupriyadi7072,UCu9vCkZy2NcjLOaHMLNf6gA,0,,https://yt3.ggpht.com/ytc/AIdro_lgiMm_9yCQQNbgKagyatJMl65TeWPSCFvZPK9bvt8=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.144455
UgwRRliBGMJa3tRo-TF4AaABAg,"bea cukai tidak ubahnya gerombolan orang sok berkuasa, seenaknya menetapkan tarif masuk, mau komunikasi susahnya minta ampun nggak mau ditemui, saya sudah merasakan tidak enaknya pelayanan mereka seenaknya aja menulis barang terlarang, AC Panel kok ditulis barang terlarang sehingga saya harus bayar gudang DHL selama sebulan,  karena kelakuan mereka bukannya untung malah rugi, Kebanyakan di Alem oleh Srimulyani",2 minggu yang lalu,@yosudarsoyosudarso8040,UC1xu0UgC3Wz1SbGAeZsANjw,0,,https://yt3.ggpht.com/ytc/AIdro_lwnn1TI-7gG_2H7YnkE1L6a8QPuwEMk_uB8-Z5hcVyTtcqKlSjKy5VnQ3yuYhc2UG17Q=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.145974
UgwRikgCF0obErXRVkN4AaABAg,"Khusus barang hibah buat SLB ya dibantu lah proses nya dari pihak berwenang.masa kalah sama saya rakyat biasa,dari dulu alm bapak saya kebetulan teknisi pernah diminta perbaikan peralatan di SLB didaerah saya gak pernah pungut biaya jasa,atau kalau mereka ngotot mau bayar paling gak di kasih ke asisten yg bantu kerja.alasannya kasihan dan apakah mereka punya dana lebih buat pekerjaan itu pesan dari alm Bpk saya,dan Alhamdulillah skrg saya bisa meneruskan...(masih ada tenaga pengajar yg masih mau mengurus anak2 berkebutuhan khusus itu sangat luar biasa)👍👍👍",2 minggu yang lalu,@cepimeilano4898,UCcZZTx_-WC4D1miMlO4-8IQ,4,,https://yt3.ggpht.com/sVY-gxyu8Wfyv2CNojPCESXZxzpcASNd41yNHN7DshIW0-LLjn7yFhfo7j6oMWt5m5YFLFjE=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.147978
UgwAp9nmZ7mnTEe5KSJ4AaABAg,"Bea masuk dn denda..masuk kantong oknum...
Udh gak jelas..
B
Bawa oleh2 maju makanan aksoseris..ko kena pajak...
Mana pajak nya gak sesuai dgn harga barang yg di beli..",2 minggu yang lalu,@hendisetiadi7309,UCW4-5_1IpsvpmBsMTCRrfUQ,0,,https://yt3.ggpht.com/ytc/AIdro_krOvw37jTzdXxKx9LLxqthA0TYsfEMIBqW17GhNiJZj6fAXWZX5VrvzLyMIgKzxEDtDw=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.150991
UgwXVGhLXMzts8SAh314AaABAg,Bea cukai gobloxxxxxx kui,2 minggu yang lalu,@suar306,UC1HXumVc92aVE4k7IW12jjQ,0,,https://yt3.ggpht.com/hmfYXJoypYNSnbpbTPCecU0YwVIWjxgCJtmWON58-S3urx9LLgbZEcPesbNuhl3j_LTaXe9TzQ=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.152978
UgyO_bLzvUR3nAVxtoZ4AaABAg,Penjahat perampok..berkedok seragam...,2 minggu yang lalu,@hendisetiadi7309,UCW4-5_1IpsvpmBsMTCRrfUQ,0,,https://yt3.ggpht.com/ytc/AIdro_krOvw37jTzdXxKx9LLxqthA0TYsfEMIBqW17GhNiJZj6fAXWZX5VrvzLyMIgKzxEDtDw=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.154995
Ugxhn0VK-liw0V2zQM94AaABAg,"Halahhhh sandiwara.. lha wong dia bos nya , dedengkotnya ..",2 minggu yang lalu,@bmw335hdk2,UCxbaT9Zqb1kE0Xs3YltPlvg,0,,https://yt3.ggpht.com/ytc/AIdro_nqH4Px4Bx7BioQAJymL1xNpR5MawJTF9KtWqQ00k4=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.156999
UgyHY9D2LjUQ9uZjNBR4AaABAg,Cek brang bawaan yg di sita cukai adakah di ambil anggota2 nya,2 minggu yang lalu,@adifajar9480,UCwTQKeB8TDqnoDD1iQ0p-5g,0,,https://yt3.ggpht.com/ytc/AIdro_lFWa1_UurSWGMgr-4lE2zGRWKG-K9hHJ3_Ko7fhs-37Lk=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.464646
UgwhMeYvjqit_gNZYjp4AaABAg,"Jika masih kocar-kacir soal Transparansi dan Good Governance , apalagi soal pelaporan harta kekayaan secara rutin , maka kata kuncinya: VIDEOKAN DAN VIRALKAN , JIKA INGIN DITANGANI MASALAHNYA  Selama pengawasan internal selama ini tidak efektif dan bolong-bolong, serta orang jujur sudah mulai langka dan jumlahnya menunju kepunahan,  maka mari kita jangan pernah lelah dan bosan untuk bantu videokan dan banjiri sosial media dengan memviralkan segala bentuk priviledge dan kemewahan para pegawai Bea Cukai untuk dibuat sangat terkenal seperti halnya selebritis . Tolong dan Bantu mereka jadi Terkenal seperti Pesohor!!! seperti halnya dilakukan di China dan Korea Selatan terhadap para aparatnya yang berseragam.  Mereka haus pamer.  Sebab hanya Video dan Viral yang mereka ""ambil perhatian"" di negeri ini!!  . Btw, Kapan nih... Bea Cukai Batam dilakukan operasi tangkap tangan, apa perlu banjir video dan viral?",2 minggu yang lalu (diedit),@ianpieter4738,UC0KBYg-1TdT0wP2lXHVOidA,0,,https://yt3.ggpht.com/rCbWbgQAZcSDxm8L7dBQboh79OuTzOEZ8rPqcnZe9Gv_2tVUMQZdE_17eAhBYTpqWj0S8kLbgg=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.467245
UgxbrdwkuFEyjAjuPPh4AaABAg,Ngelak terusss,2 minggu yang lalu,@mallboromax5574,UCWV4fTOTXf_g9qA3IFLg_gw,0,,https://yt3.ggpht.com/ytc/AIdro_lbhxovoMXDANs4BFIxowv_A7wAj_4aP5PSOsZD4gmm3w=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.468693
Ugy70bTdHCIpmhl2HOx4AaABAg,Klarifikasi buat membenarkan diri sendiri,2 minggu yang lalu,@hsneeza,UCLv8cRGiiTJxb4Gl3LiYYxg,0,,https://yt3.ggpht.com/ytc/AIdro_lc1F_p8OHlB7paeG1amrwtf3NM9tp7iY-QSB4DjF4=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.470885
UgysmA9MDH9s67-dQSd4AaABAg,Kalau gak viral... Gak ada solusinya...,2 minggu yang lalu,@akmalponsel2818,UCPZ0Yj-w2hAPs_iFJHONVCw,0,,https://yt3.ggpht.com/17OZRjwnzo9NIWhlwGFj8rAO4hphv_29j2zkfqo00FNuJt9I9i2IIexDBHS2VSuWbld2XeBgOg=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.473124
Ugyvho3Y31m9YBpzPAx4AaABAg,"Mungkin maksudnya
Beli barang di
Dalam Negeri saja
😁😁",2 minggu yang lalu,@buyunglandai24,UCX3x-7IJkyOd-ENPM5pir9A,0,,https://yt3.ggpht.com/cc8Yym0ZSzh8zgTIw2UN5jH2XCFkFVFfz6v-RDXF8jf_5_3ae4k3SdECaEEiHPXa_2TeGocMWAc=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.475297
UgyTQTjrw17uDFcowfx4AaABAg,Udah biasa para koruptorrr🤣🤣🤣🤣,2 minggu yang lalu,@cepicepi5111,UCz7DtOv4bYbCNI6sc5hi5Lw,0,,https://yt3.ggpht.com/ytc/AIdro_ldQNCJoqb2ACiWS5tI0fa5OHsUN-DbrYZMr0kII7wBc0yO3d9TcCxQjkS5SREDdYZ3kA=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.477208
UgyS20yd0Ow6NupNBDB4AaABAg,Berani pecat hebat....,2 minggu yang lalu,@joysfirda4340,UCl7ghrW1TA23rjwTEkxeSEw,0,,https://yt3.ggpht.com/ytc/AIdro_mArPax_s9PVqRTxXUbcrHi8WmAoKRq55gWKpz-5xw=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.480218
Ugya7HEgEQ_9nQ6awG94AaABAg,"Usul saja. Apapun alasan terkena denda pajak, seharusnya di buat aturan 'denda tidak boleh lebih besar dari total harga tertera yang harus dibayar'",2 minggu yang lalu,@fan-hw7fw,UCiCAMpGpakCETw3Ci2Nwi4g,0,,https://yt3.ggpht.com/yi5BHWyaTlJ4QAHR8K-VHQCz4tLUkyEiZjUVISkqf86s9ekda9bVrKR2ie8gWOvDx4K4Wi3gCw=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.482216
Ugz8r4B9w0qK5wOdQzl4AaABAg,Bea cukai sekarang sama kayak tukang palak berseragam..😡😟,2 minggu yang lalu,@user-cm4sz2mh6l,UCz-sZXyNBI9zRVC7sQj-ing,0,,https://yt3.ggpht.com/ytc/AIdro_lTaXMnHl5ycRM12wip5QSC_0L6EYLJoZU_WM0vnmFvK93hYF87jOMuZAoF0ocTJ3TCig=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.48535
UgzFfuRODmRG1knr_2J4AaABAg,"😂😂😂😂😂😂😂bayar pajak mahal""buat gaji model"" Komplotan garong😂😂😂😂😂",2 minggu yang lalu,@fauzikygo7715,UCIaExEACfhKOxB3FNdsrM8Q,0,,https://yt3.ggpht.com/ytc/AIdro_kHopWSAqycuZhm4k8rC9Wmn6RWdeaGvUQyv5ni7WY=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.487431
UgxjeaHTjUKKMdyI3Md4AaABAg,Ya itu lah kalau manusia sdh terbalik otak sama kotoran nya..otak di pantat kotoran di kepala..,2 minggu yang lalu,@AlbaphoneAlbaphone-ej3rt,UCHfZ0bXYCs7nkjdL1pURX4A,0,,https://yt3.ggpht.com/ytc/AIdro_l5LLkTg-D-orAjIv3QnONs9TM45y_AotBXm2mRPRn4eltxYktPs1EaE6EeEfGMXSfLHQ=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.489385
Ugzq_DzaLUGE6N4llAd4AaABAg,Rakus.... Ini semua bikin kita susah beli barang..... Bikin mahal itu bea cukai.,2 minggu yang lalu,@wex2355,UC28bHpw4gamSgp5tBsM8AWQ,0,,https://yt3.ggpht.com/nhqPakw3n3t3WM8FCg9BRD4RXRUoNns3rbAESLAy8WLwGlRHHVSKO3SJ1zXOl1LORGZZ7mBENw=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.49144
Ugx8akFj90IdDojxxsp4AaABAg,"😅😅😅😅 negara udah merdeka puluhan tahun masih aja mencla mencle cari alasan,  peraturan yang hebat yang mewakili kepentingan seluruh rakyat dan tegakan hukum setegak tegaknya",2 minggu yang lalu,@user-rr3wl7hy7n,UCxvP9rYh8i2Y4wIz1BgfftA,0,,https://yt3.ggpht.com/ytc/AIdro_kIf0PlGxS9LwKxppQVov5u0hFtgPeNCW-rOh6gNvvnKpT4SStrhyfLIw9gMGgjS8B-Hw=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.493439
UgxwAlZMy0k-ya8XN6x4AaABAg,PUNGLI BERBAJU DINAS!,2 minggu yang lalu,@Samoane2512,UCu38uIfZ6zwyR4s1QTCO5dA,0,,https://yt3.ggpht.com/ytc/AIdro_mS0Mc60NZyxaJydSkBsakuZ7vbNBZ-xu91vkuivg-cKqxwLCjAfub72z7AfatrbICoJg=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.496171
UgywAPB4WFAyHzP8i_Z4AaABAg,Kong kalikong Menkeu dan Seluruh Bea Cukai,2 minggu yang lalu,@jumanjuman2102,UCHYwop5qtLAJqMlPNRkLT9w,0,,https://yt3.ggpht.com/ytc/AIdro_lYiD39cz-wSNz6DMNFZnHHYoKHFwKXzt4WUhaQ7mU=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.497644
UgzYrfEjps4du9YUkG94AaABAg,"persoalannya banyak korup . ke speak up dan langsung virall, jdi pada panik petugasnya . maklum indonesia",2 minggu yang lalu,@andyabra7133,UCN7Hi_s5Ix1Mc6rj51m5v8g,0,,https://yt3.ggpht.com/ytc/AIdro_lRhUuVHY9FBrjTd8L5XdySxAXefwyWKl98xTZgtZPYDYc=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.500689
UgwQ-eKoutrvHQRZtfd4AaABAg,"Merumitkan rakyat negara. Sidak huh, mengayomi pjbat2 yg amanah. Sidak dolim dengki jahat suap korup politik bisnis haram. Membhayakan merugikan negara lainnya. Kajidiri kajirasa. Yg ssah mmbalikkan rasa. 😂bkannya hrud bntu beacukai  mlah politik sidak.",2 minggu yang lalu,@dhil_project,UCp_IU-NL7hkIubipF4qs8CQ,0,,https://yt3.ggpht.com/uunxUCAay46ZB6JoAg07ok8Z7tuxwZYWSOD31UXbQuW2oN60rx4QYD5BxOU4syQuovvC1DZo-w=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.502716
UgzZG2Q6VE7BTy6MYiF4AaABAg,Viral baru bangun sebenarnya ini udh lagu lama  beacukai harus diaudit secara keseluruhan   kpk harus turun tangan,2 minggu yang lalu,@muhammadyani3093,UC6eZkirddRSMvNiaIAsPdnQ,0,,https://yt3.ggpht.com/ytc/AIdro_muVMoHjpewSzO-PvqLOlRp0e5NgYryK-gv7Yre0qc=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.504307
UgxiIcHPyVadZkZ8d8N4AaABAg,"Bukan biacukai...
Tapi biang kerok 
Bikin harga mahal semua",2 minggu yang lalu,@gugunindo7973,UCPcfLtnSd7PDnZAgk7eapvg,0,,https://yt3.ggpht.com/ytc/AIdro_mlbT2h79a9VDZZo2vxMe3_Qin2lx9h_r-01Bt9980=s88-c-k-c0x00ffffff-no-rj,False,False,1715107314.507004
Ugxmclinp03mmN1fLgl4AaABAg,"Apesnya kalian ,korbannya selebgram @meidy renaldi,jfi ke up sampe ubun2,mengguncang kursi goyang kalian yg nyaman😂cba cere cere...mn mngkin smpe seviral ini😂",2 minggu yang lalu,@lektolikaja5116,UC5-hrGr7q9V4JcVhmieKX1A,0,,https://yt3.ggpht.com/ytc/AIdro_ndsB2AIZDS_81OdMHM3mJkp-8cFsUtdMgHDhbKHMPDgAQ=s88-c-k-c0x00ffffff-no-rj,False,False,1715107315.656266
UgzAF4Gv6zMgiUUD9lp4AaABAg,"Basi...paling mentok di tegur...besok ngulang lagi😴jk ada kesalahan lngsung ganti,usut,pidana.krn mreka krja pke duit rakyat,bwa amanah rakyat.lihat aj kedepan,kjdian serupa bkl trulang ulang,selama pemangku jabatan msih orang2 yg sama.😴😴😴😴😴",2 minggu yang lalu,@lektolikaja5116,UC5-hrGr7q9V4JcVhmieKX1A,0,,https://yt3.ggpht.com/ytc/AIdro_ndsB2AIZDS_81OdMHM3mJkp-8cFsUtdMgHDhbKHMPDgAQ=s88-c-k-c0x00ffffff-no-rj,False,False,1715107315.658358
Ugz31w6eHkpmCr6dzkB4AaABAg,"saya pikir korp Kepolis*an paling korup, 
ternyata bea cukai korupnya lebih puarah lagi😅😅😅
sama dg dalih ini itu, melanggar undang undang ini dan itu.",2 minggu yang lalu,@diani0952,UC89mipHxTKuJtiwCvEpgIsA,0,,https://yt3.ggpht.com/ytc/AIdro_nhYu7rWR8Mvmh7nZAWe13UoHygb6__JORxLv2SRIc=s88-c-k-c0x00ffffff-no-rj,False,False,1715107315.661275
UgycWfg_afh_AnEDE9l4AaABAg,Kamu sendiri ga mikir naikan pajak sri murani ini prempuan gila...yg di pikirakn cuma pajak pajak apa apa ko harus ada uwang pajak...pulang kampung pun harus bayar pajak hp misal IMEI....nehara miskin .panatas aja miskin Indonesia kebayqkannmakan duwet rakyat rakyat di miskin kan....tai lah..w ga heran sama negara Indonesia mau maju mau nggak juga orang pemerintahan y bobrok...,2 minggu yang lalu,@experimental3858,UCReA5bHw4GReiUTu_0wEABw,0,,https://yt3.ggpht.com/ytc/AIdro_nMKvXzCscCt0wtsMNCD73fOWrJ4tT8AWzBCz93PwCqaA=s88-c-k-c0x00ffffff-no-rj,False,False,1715107315.663274
UgwBlBNDwU5kzJpoPwp4AaABAg,PIMPINAN BEA CUKAI BIADAB😡,2 minggu yang lalu,@syafeigunawan2739,UCTlrPl1qaMahy-u-QuEwwqQ,0,,https://yt3.ggpht.com/ytc/AIdro_llbNJeOK5G5cTXF4U1rA77P7R4OTa9_zcVSO0QzOraXg=s88-c-k-c0x00ffffff-no-rj,False,False,1715107315.665291
Ugx3Ar10ygENaHhoBaR4AaABAg,Pada  intinya dimana ada kesempatan disitulah beacukai untuk mencari untung dari pemilik barang,2 minggu yang lalu,@Cheryrd79,UCf8TXgpLdKFvlSWrTzx13hA,0,,https://yt3.ggpht.com/ytc/AIdro_kgt0A_iXIo2Gs95AYbmDkaeP3BX5WmNoAds5yOGjKzoAFe=s88-c-k-c0x00ffffff-no-rj,False,False,1715107315.6673
Ugwnx19T-JPQsLPHcUV4AaABAg,"Tolong warga Indonesia, klau beli barnag dri luar negeri hrga impor tdk sesuai viralkn saja..",2 minggu yang lalu,@paskalisbatman43,UCRdQ1UlnD1HN0e3WI0dTKOA,0,,https://yt3.ggpht.com/ytc/AIdro_l1zU22StKNf871dicTQBDk4x19Yspedvo2dT3lgfSr6SUuLOsP9TA7e55SMaN_kxlqmQ=s88-c-k-c0x00ffffff-no-rj,False,False,1715107315.6693
UgxS88mSzI0tRWTKkpx4AaABAg,Tolong di periksa tu bea cukai,2 minggu yang lalu,@tristio1,UCFJmru-zV6fKDgRuy4CZxWg,0,,https://yt3.ggpht.com/UlzISCFY_1H-V0c-wGDb_lU1WOSGg7y-6K4CwbHdzZgN3E6W4gwrRB--D6YG35H9Ru_RfPtbV20=s88-c-k-c0x00ffffff-no-rj,False,False,1715107315.671296
UgzgMBvocHPNL7Jx7dl4AaABAg,"Penjabat bea cukai,lahan basah bagi merampok rakyat😅😅😅😅 Penjabat berhati binatang/asuuu/anjiiiing",2 minggu yang lalu,@marhalimkeluhah9432,UCWJQ-NICeiJvl19PwRKVegQ,0,,https://yt3.ggpht.com/ytc/AIdro_nQnix-VeJ6EdB4XIG9FFgrkb8_vpSDP2Ft1Cp8cNbPAPogyXsBLaYw96po1fV2IWNUFw=s88-c-k-c0x00ffffff-no-rj,False,False,1715107315.6733
Ugyp6ZSGq91aNIsgVIh4AaABAg,"Klo gk viral,gk bakal di tindak lanjut",2 minggu yang lalu,@antosanto7164,UCFrYQu_oV7rSGDzId26nehw,0,,https://yt3.ggpht.com/ytc/AIdro_n2udBzeYBteVO94AOvACDKqyHN4sBTqV2YenVzO3Y2Ic5h7sd9c1UhQi-g7V9kvb_L3A=s88-c-k-c0x00ffffff-no-rj,False,False,1715107315.675315
UgzNaYf-ER-7XgACOTl4AaABAg,Jeng Sri kenapa pegawai pajak demikian kejam?,2 minggu yang lalu,@merpatilogic6316,UC0Do4CKTRwsX2v2gaUBm-og,0,,https://yt3.ggpht.com/KRRZXajau_pSWUSn7TIt2NVnpplRXPQlabkoI5gKriRH6d4FV5sxYevVBp_Dt6S-Q0MhaXFbwg=s88-c-k-c0x00ffffff-no-rj,False,False,1715107315.678321
UgxouFzRDiux0NA1tgF4AaABAg,"Kurang jujur,,, gak asik 😓👎",2 minggu yang lalu,@dedyamrillah815,UCqJqU3B-0I886aVkYpFAOKw,0,,https://yt3.ggpht.com/ytc/AIdro_lBdxyJCk1znIMwIYvqeKQZfD6N_cTuVq3FqQAHP-tpgnA=s88-c-k-c0x00ffffff-no-rj,False,False,1715107315.680324
Ugw4dafeZ5aZoiIiVAF4AaABAg,"temen w beli tas 2jt , kena pajak nye 15jt 🤣",2 minggu yang lalu,@taufikxylia1786,UCwJQG7s980bdEhi0ZXzhmjQ,0,,https://yt3.ggpht.com/ytc/AIdro_lgtkiv9Eo-SIFEdr6oD8hp4izdzHnLpOpbRMtvtrw=s88-c-k-c0x00ffffff-no-rj,False,False,1715107315.683322
Ugw8BrY6qgJuHCVLsvV4AaABAg,udah gk aneh si buat w mah 🤣,2 minggu yang lalu,@taufikxylia1786,UCwJQG7s980bdEhi0ZXzhmjQ,0,,https://yt3.ggpht.com/ytc/AIdro_lgtkiv9Eo-SIFEdr6oD8hp4izdzHnLpOpbRMtvtrw=s88-c-k-c0x00ffffff-no-rj,False,False,1715107315.685342
UgzD5JMgOWbbr5Tj2Zd4AaABAg,Karena sudah viral saja.,2 minggu yang lalu,@ngadiminwijaya9054,UC4ypbHRiL_ox4pMstpvMeAw,0,,https://yt3.ggpht.com/ytc/AIdro_nZudp92s9hmRDJhj6vshsCbSAAYi7yDa_iJFdMQCs08C8=s88-c-k-c0x00ffffff-no-rj,False,False,1715107315.687351
